;	O
"	O
avancen	O
"	O
på	O
bidragene	O
(	O
"	O
stegte	O
duer	O
"	O
kalder	O
økonomichefen	O
dem	O
)	O
er	O
jo	O
100	O
pct.	O
,	O
så	O
der	O
bliver	O
immervæk	O
et	O
"	O
overskud	O
"	O
.	O

Politimester	O
Dahlfelt	B-PER
kunne	O
derimod	O
ikke	O
støtte	O
afdelingschef	O
Claus	B-PER
Tornøes	I-PER
forklaring	O
om	O
,	O
at	O
stoppet	O
for	O
tamil-sagerne	O
fra	O
september	O
1987	O
hang	O
sammen	O
med	O
en	O
plan	O
om	O
at	O
tvangshjemsende	O
de	O
knap	O
3.000	O
tamilske	O
flygtninge	O
,	O
der	O
havde	O
været	O
i	O
Danmark	B-LOC
i	O
under	O
to	O
år	O
-	O
en	O
plan	O
som	O
Ninn-Hansen	B-PER
ifølge	O
Tornøe	B-PER
skulle	O
have	O
beordret	O
iværksat	O
.	O

Sådan	O
mener	O
drabsafdelingen	O
i	O
København	B-LOC
nu	O
,	O
at	O
bombe-attentatet	O
mod	O
Internationale	B-ORG
Socialister	I-ORG
skete	O
klokken	O
11.32	O
i	O
mandags	O
.	O

"	O
Vi	O
er	O
i	O
VMs	B-MISC
suverænt	O
bedste	O
gruppe	O
,	O
en	O
ren	O
dynamitpulje	O
,	O
"	O
siger	O
den	O
29-årige	O
midtbanespiller	O
Susan	B-PER
Mackensie	I-PER
,	O
Hjortshøj/Egå	B-ORG
,	O
til	O
B.T.	B-ORG
.	O

Og	O
håb	O
om	O
,	O
at	O
de	O
inden	O
længe	O
bliver	O
forældre	O
til	O
en	O
livskraftig	O
,	O
lille	O
krabat	O
,	O
som	O
ikke	O
forsvinder	O
mellem	O
deres	O
hænder	O
som	O
Marc	B-PER
.	O

Derfor	O
skal	O
ungarerne	O
i	O
Rumænien	B-LOC
diskrimineres	O
,	O
så	O
de	O
ikke	O
får	O
magt	O
,	O
som	O
de	O
har	O
agt	O
,	O
mener	O
han	O
.	O

"	O
Debatten	O
må	O
sende	O
en	O
klar	O
besked	O
til	O
dem	O
,	O
der	O
er	O
ansvarlige	O
for	O
lemlæstelsen	O
af	O
Bosnien-Hercegovina	B-LOC
,	O
om	O
at	O
det	O
internationale	O
samfunds	O
tålmodighed	O
er	O
sluppet	O
op	O
,	O
og	O
at	O
yderligere	O
voldshandlinger	O
og	O
manglende	O
overholdelse	O
af	O
internationale	O
normer	O
ikke	O
vil	O
blive	O
tilladt	O
,	O
"	O
sagde	O
Tyrkiets	B-LOC
FN-ambassadør	O
,	O
Mustafa	B-PER
Aksin	I-PER
.	O

"	O
Man	O
sover	O
jo	O
tungt	O
om	O
morgenen	O
,	O
men	O
braget	O
vækkede	O
mig	O
,	O
og	O
jeg	O
kunne	O
pludselig	O
høre	O
,	O
at	O
det	O
knitrede	O
ovenpå	O
,	O
"	O
fortæller	O
Ib	B-PER
Oustrup	I-PER
til	O
B.T.	B-ORG
.	O

Nielsen	B-PER
tænker	O
på	O
sine	O
spørgsmål	O
.	O

KOLDING	B-LOC
:	O
Så	O
er	O
den	O
koldingensiske	O
bilsælger	O
Christian	B-PER
Christensen	I-PER
igen	O
klar	O
til	O
at	O
tage	O
kampen	O
op	O
med	O
partisanerne	O
i	O
Guatamalas	B-LOC
jungle	O
.	O

Prisen	O
for	O
en	O
køl	O
er	O
henholdsvis	O
9.000	O
kr.	O
og	O
10.000	O
kr.	O
,	O
hvortil	O
kommer	O
en	O
eventuel	O
mast	O
fra	O
John	B-ORG
Mast	I-ORG
.	O

Andre	O
er	O
kommet	O
så	O
sent	O
ind	O
i	O
Parken	B-MISC
,	O
at	O
de	O
er	O
gået	O
glip	O
af	O
adskillige	O
mål	O
.	O

Ifølge	O
en	O
gammel	O
aftale	O
indgået	O
mellem	O
Nordjyllands	B-ORG
Amt	I-ORG
og	O
Bedemændenes	B-ORG
Landsforenings	I-ORG
nordjyske	O
kreds	O
har	O
portørerne	O
nemlig	O
haft	O
lov	O
til	O
at	O
afkræve	O
bedemændene	O
et	O
beløb	O
på	O
70	O
kr.	O
pr.	O
lig	O
,	O
som	O
de	O
hjalp	O
med	O
at	O
løfte	O
op	O
i	O
kisten	O
.	O

Formålet	O
var	O
at	O
vise	O
pistolen	O
for	O
Saddam	B-PER
Husseins	I-PER
fætter	O
og	O
svigersøn	O
,	O
Hussein	B-PER
Kamal	I-PER
al	I-PER
Majid	I-PER
,	O
der	O
dengang	O
var	O
Iraks	B-LOC
industriminister	O
.	O

Tidligere	O
har	O
han	O
gjort	O
turen	O
til	O
Nordpolen	B-LOC
-	O
også	O
på	O
motorcykel	O
.	O

Mens	O
borgerkrigen	O
raser	O
,	O
og	O
politikerne	O
forhandler	O
,	O
sidder	O
Anders	B-PER
Dahl	I-PER
Rasmussen	I-PER
fortsat	O
i	O
sin	O
celle	O
i	O
fængslet	O
Scremska	B-MISC
Mitrovica	I-MISC
ca.	O
65	O
km	O
vest	O
for	O
Beograd	B-LOC
.	O

Mens	O
jeg	O
har	O
gået	O
hjemme	O
,	O
er	O
det	O
gået	O
op	O
for	O
mig	O
,	O
at	O
det	O
at	O
passe	O
andres	O
børn	O
virkelig	O
er	O
et	O
arbejde	O
,	O
"	O
siger	O
Steen	B-PER
Petersen	I-PER
,	O
der	O
fremover	O
bl.a.	O
skal	O
skifte	O
ble	O
op	O
til	O
15	O
gange	O
om	O
dagen	O
.	O

-	O
De	O
er	O
fjong	O
,	O
grinede	O
Bolle	B-PER
,	O
-	O
men	O
dyre	O
,	O
de	O
kostede	O
en	O
halv	O
ugeløn	O
.	O

Men	O
han	O
får	O
i	O
givet	O
fald	O
hård	O
konkurrence	O
fra	O
navne	O
som	O
James	B-PER
Baker	I-PER
,	O
den	O
populære	O
boligminister	O
Jack	B-PER
Kemp	I-PER
,	O
forsvarsminister	O
Richard	B-PER
Cheney	I-PER
,	O
Texas-senatoren	O
Phil	B-PER
Gramm	I-PER
og	O
måske	O
forsvarschefen	O
Colin	B-PER
Powell	I-PER
.	O

Det	O
tyske	O
Transall	B-ORG
fly	O
taxier	O
ind	O
på	O
stand-pladsen	O
-	O
vi	O
skal	O
med	O
det	O
en	O
halv	O
time	O
efter	O
.	O

GATTs	B-ORG
tal	O
for	O
udviklingen	O
i	O
verdenshandelens	O
omfang	O
kan	O
heldigvis	O
heller	O
ikke	O
tolkes	O
som	O
det	O
negative	O
signal	O
,	O
der	O
umiddelbart	O
kan	O
aflæses	O
af	O
tallene	O
.	O

-	O
Mirakuløst	O
,	O
siger	O
lægerne	O
og	O
Falck	B-ORG

Det	O
må	O
virkelig	O
have	O
været	O
drøjt	O
for	O
Jacobsen	B-PER
,	O
at	O
sidde	O
alle	O
disse	O
år	O
foran	O
båndoptageren	O
,	O
og	O
nægtes	O
kan	O
det	O
heller	O
ikke	O
,	O
at	O
manden	O
indimellem	O
har	O
været	O
påvirket	O
af	O
de	O
mange	O
timer	O
,	O
hvor	O
han	O
fulgte	O
båndet	O
rulle	O
.	O

Skal	O
vi	O
ikke	O
for	O
en	O
stund	O
lade	O
Woody	B-PER
Allens	I-PER
hærgede	O
privatliv	O
være	O
i	O
fred	O
og	O
i	O
stedet	O
beskæftige	O
os	O
en	O
smule	O
med	O
hans	O
film	O
"	O
Skygger	O
og	O
tåge	O
"	O
,	O
der	O
på	O
næste	O
fredag	O
får	O
premiere	O
i	O
Dagmar	B-MISC
Teatret	I-MISC
i	O
København	B-LOC
og	O
Biografen	O
i	O
Århus	B-LOC
?	O

Også	O
i	O
Baku	B-LOC
syntes	O
der	O
at	O
være	O
roligere	O
,	O
selv	O
om	O
soldater	O
i	O
pansrede	O
køretøjer	O
og	O
lastbiler	O
patruljerede	O
i	O
gaderne	O
,	O
og	O
der	O
var	O
demonstrationer	O
i	O
centrum	O
af	O
byen	O
,	O
oplyste	O
en	O
talsmand	O
for	O
det	O
aserbajdsjanske	O
udenrigsministerium	O
.	O

En	O
anden	O
opgave	O
på	O
konventet	O
er	O
simpelthen	O
at	O
holde	O
sig	O
i	O
nærheden	O
af	O
Bush	B-PER
.	O

Efter	O
et	O
års	O
krig	O
siger	O
han	O
lige	O
ud	O
,	O
at	O
hans	O
synspunkter	O
er	O
radikaliseret	O
væsentligt	O
,	O
siden	O
Kroatien	B-LOC
erklærede	O
sig	O
uafhængig	O
sidste	O
år	O
:	O
"	O
Vi	O
kan	O
ikke	O
længere	O
leve	O
af	O
luftbroer	O
og	O
nødhjælps-konvojer	O
.	O

Så	O
lang	O
tid	O
kommer	O
det	O
ikke	O
til	O
at	O
tage	O
denne	O
gang	O
,	O
men	O
jeg	O
og	O
bandet	O
skal	O
lige	O
have	O
tid	O
til	O
at	O
finde	O
vores	O
musikalske	O
ståsted	O
,	O
"	O
siger	O
Ian	B-PER
Gillan	I-PER
.	O

Politidirektør	O
Poul	B-PER
Eefsen	I-PER
:	O
"	O
Jeg	O
ønsker	O
ikke	O
blæst	O
om	O
denne	O
sag	O
.	O

Allerede	O
nu	O
har	O
Birlik	B-ORG
500.000	O
medlemmer	O
.	O

En	O
30-årig	O
,	O
barnløs	O
kvinde	O
fra	O
Aalborg	B-LOC
meldte	O
sig	O
hos	O
politiet	O
og	O
tilstod	O
otte	O
måneder	O
efter	O
"	O
Basses	B-PER
"	O
bortkomst	O
,	O
at	O
hun	O
havde	O
kastet	O
drengen	O
i	O
Odense	B-LOC
Å	I-LOC
.	O

Det	O
er	O
dybt	O
ydmygende	O
,	O
"	O
mente	O
Kaj	B-PER
Poulsen	I-PER
.	O

"	O
Frem	O
for	O
alt	O
den	O
sorg	O
,	O
det	O
er	O
ikke	O
altid	O
at	O
blive	O
forstået	O
i	O
sit	O
fødeland	O
,	O
"	O
sagde	O
præsten	O
med	O
adresse	O
til	O
,	O
at	O
Marlene	B-PER
Dietrich	I-PER
af	O
mange	O
tyskere	O
fejlagtigt	O
blev	O
opfattet	O
som	O
en	O
landsforræder	O
.	O

I	O
de	O
sidste	O
fem	O
år	O
har	O
Kim	B-PER
Fupz	I-PER
boet	O
i	O
det	O
relativt	O
pæne	O
"	O
sølvbryllupskvarter	O
"	O
på	O
Christiania	B-LOC
sammen	O
med	O
sin	O
lille	O
datter	O
Sally	B-PER
og	O
sin	O
kæreste	O
Ulla	B-PER
,	O
der	O
som	O
christianit	O
på	O
20.	O
år	O
er	O
blandt	O
fristadens	O
grundlæggere	O
.	O

Da	O
Christian	B-PER
Christensen	I-PER
fulgte	O
det	O
halve	O
tilsagn	O
op	O
med	O
endelig	O
godkendelse	O
9.	O
august	O
,	O
klagede	O
jeg	O
også	O
herover	O
til	O
Ombudsmanden	O
.	O

Forslaget	O
støttes	O
af	O
Socialdemokratiet	B-ORG
,	O
som	O
ikke	O
undgik	O
protester	O
på	O
et	O
gruppemøde	O
,	O
da	O
aftalen	O
i	O
går	O
skulle	O
godkendes	O
.	O

Han	O
er	O
klar	O
over	O
,	O
at	O
enhver	O
lille	O
bevægelse	O
fra	O
ATP	B-ORG
vil	O
blive	O
fulgt	O
nøje	O
af	O
det	O
danske	O
aktiemarked	O
på	O
grund	O
af	O
ATP's	B-ORG
meget	O
store	O
betydning	O
for	O
aktiemarkedet	O
.	O

Vi	O
er	O
jo	O
ikke	O
vant	O
til	O
at	O
lave	O
programændringer	O
på	O
den	O
måde	O
,	O
siger	O
Gerhard	B-PER
Nielsen	I-PER
og	O
indrømmer	O
:	O
-	O
Det	O
er	O
jo	O
en	O
genre	O
,	O
som	O
dansk	O
TV	O
ikke	O
gør	O
meget	O
i	O
.	O

Den	O
slanke	O
,	O
velbyggede	O
,	O
blonde	O
væbner	O
var	O
som	O
et	O
friskt	O
pust	O
fra	O
de	O
bjerge	O
,	O
han	O
kom	O
fra	O
,	O
og	O
ligesom	O
sin	O
et	O
år	O
ældre	O
bror	O
,	O
Aslac	B-PER
,	O
havde	O
han	O
-	O
imod	O
al	O
sædvane	O
-	O
tilbragt	O
sin	O
pagetid	O
-	O
fra	O
han	O
var	O
7	O
,	O
til	O
han	O
blev	O
15	O
-	O
hjemme	O
hos	O
sin	O
far	O
på	O
Tor	B-LOC
Cantir	I-LOC
ved	O
det	O
vigtige	O
Dale-Pas	O
i	O
Tol-Bjergene	O
.	O

Sejr	O
i	O
Texas	B-LOC
afgørende	O

Desuden	O
er	O
elevgruppen	O
på	O
Ny	B-ORG
Holte	I-ORG
skole	O
meget	O
kreativt	O
orienteret	O
,	O
og	O
lærerne	O
skriver	O
i	O
brevet	O
:	O

I	O
denne	O
udsendelse	O
blev	O
ophøret	O
af	O
samarbejdet	O
mellem	O
Det	B-ORG
kgl.	I-ORG
Kapel	I-ORG
og	O
Christofoli	B-PER
omtalt	O
i	O
meget	O
uheldige	O
vendinger	O
.	O

Jørgen	B-PER
Vetter	I-PER
sagde	O
på	O
personaleforeningens	O
vegne	O
,	O
at	O
medarbejderne	O
var	O
enige	O
i	O
målet	O
om	O
et	O
bedre	O
resultat	O
på	O
bundlinien	O
og	O
en	O
bedre	O
konsolidering	O
.	O

CD	B-ORG
mister	O
0,7	O
procent	O
i	O
forhold	O
til	O
sidste	O
prøvevalg	O
,	O
og	O
partiet	O
er	O
med	O
ialt	O
3,8	O
procent	O
af	O
stemmerne	O
nede	O
på	O
syv	O
mandater	O
.	O

Fielfraz	B-ORG
er	O
skæv	O
i	O
sin	O
rockmusikalske	O
skridtgang	O
,	O
såvel	O
som	O
i	O
sin	O
trodsige	O
,	O
drengede	O
attitude	O
.	O

Den	O
blev	O
i	O
går	O
erklæret	O
konkurs	O
ligesom	O
sin	O
ejer	O
,	O
Klaus	B-PER
Riskær	I-PER
Pedersen	I-PER
,	O
efter	O
begæring	O
af	O
af	O
bobestyreren	O
,	O
advokat	O
Michael	B-PER
Rostock	I-PER
.	O

Jeg	O
tør	O
nok	O
sige	O
,	O
at	O
skiftet	O
fra	O
Altans	B-ORG
lidt	O
indadrettede	O
musik	O
til	O
skotske	O
Wolffstones	B-ORG
var	O
til	O
at	O
ta'	O
og	O
føle	O
på	O
:	O
Måske	O
som	O
at	O
komme	O
fra	O
en	O
græsmark	O
i	O
diset	O
vejr	O
og	O
direkte	O
ud	O
på	O
en	O
motorvej	O
i	O
brandstorm	O
.	O

Samtidig	O
med	O
spillet	O
i	O
Heimdal	B-LOC
trænede	O
Lars	B-PER
på	O
livet	O
løs	O
hjemme	O
i	O
gården	O
,	O
hvor	O
højreskøjten	O
i	O
timevis	O
blev	O
affyret	O
,	O
så	O
sparket	O
efterhånden	O
blev	O
et	O
af	O
de	O
hårdeste	O
og	O
mest	O
præcise	O
i	O
Superligaen	B-MISC
.	O

B.T.	B-ORG
kan	O
i	O
dag	O
lette	O
på	O
sløret	O
for	O
en	O
af	O
de	O
andre	O
store	O
"	O
Lego-klodser	O
"	O
i	O
kriseplanen	O
,	O
der	O
trods	O
løfter	O
om	O
det	O
modsatte	O
forbliver	O
mørklagt	O
weekenden	O
over	O
.	O

Det	O
vil	O
i	O
TEBA's	B-ORG
tilfælde	O
sige	O
,	O
at	O
de	O
fra	O
at	O
være	O
45	O
børn	O
i	O
1991	O
vil	O
være	O
55	O
børn	O
i	O
1992	O

En	O
karriere	O
,	O
der	O
hidtil	O
har	O
budt	O
på	O
112	O
kampe	O
,	O
102	O
sejre	O
,	O
fem	O
jyske	O
mesterskaber	O
,	O
én	O
SM-titel	O
og	O
to	O
guld-medaljer	O
i	O
CBC	B-MISC
,	O
skal	O
krones	O
med	O
deltagelse	O
i	O
en	O
olympisk	O
turnering	O
,	O
som	O
med	O
Brian	B-PER
Lentz'	I-PER
ord	O
er	O
"	O
enhver	O
sportsmands	O
drøm	O
"	O
.	O

I	O
udlændingemøderne	O
deltog	O
bl.	O
a.	O
daværende	O
departementschef	O
Poul	B-PER
Lundbæk	I-PER
Andersen	I-PER
og	O
afdelingschef	O
Claus	B-PER
Tornøe	I-PER
samt	O
direktør	O
Frederik	B-PER
Schydt	I-PER
,	O
Udlændingedirektoratet	O
.	O

-	O
Vagga	B-MISC
,	O
mumlede	O
han	O
.	O

Texaco	B-ORG
,	O
der	O
for	O
tre	O
uger	O
siden	O
sendte	O
et	O
nyt	O
benzinprodukt	O
på	O
gaden	O
med	O
ændrede	O
additiver	O
,	O
fjernede	O
også	O
25	O
procent	O
af	O
den	O
blyholdige	O
benzin	O
i	O
98	O
oktan	O
benzinen	O
.	O

-	O
Ingen	O
armeniere	O
blev	O
dræbt	O
i	O
Kirovabad	B-LOC
.	O

Og	O
så	O
får	O
Amager	B-LOC
endelig	O
sine	O
S-baner	B-ORG
.	O

Han	O
fik	O
debut	O
mod	O
Island	B-ORG
i	O
maj	O
1986	O
.	O

Bagefter	O
forklarede	O
Alexander	B-PER
Dubcek	I-PER
over	O
for	O
Deres	O
udsendte	O
,	O
at	O
han	O
var	O
misfornøjet	O
med	O
Vestens	O
udlægning	O
af	O
den	O
slovakiske	O
nationalisme	O
.	O

Det	O
fremgår	O
også	O
af	O
det	O
sigende	O
titelnummer	O
Follow	B-MISC
me	I-MISC
,	I-MISC
Follow	I-MISC
you	I-MISC
på	O
guitaristen	O
Karsten	B-PER
Houmarks	I-PER
ny	O
CD	O
,	O
hvor	O
trompetisten	O
Uli	B-PER
Beckerhoff	I-PER
,	O
kapelmesteren	O
selv	O
og	O
bassisten	O
Arild	B-PER
Andersen	I-PER
efter	O
tur	O
folder	O
sig	O
ud	O
i	O
samspil	O
med	O
Mazur	B-PER
,	O
hvis	O
fascinerende	O
,	O
flyvsk	O
flagrende	O
trommespil	O
tydeligvis	O
er	O
præget	O
af	O
erfaringerne	O
fra	O
hendes	O
mere	O
blandede	O
slagtøjsarsenal	O
-	O
således	O
som	O
man	O
også	O
kunne	O
høre	O
da	O
gruppen	O
i	O
fredags	O
spillede	O
i	O
Copenhagen	B-MISC
Jazzhouse	B-MISC
.	O

De	O
var	O
med	O
den	O
enestående	O
effektivitet	O
,	O
som	O
Italien	B-ORG
også	O
magter	O
at	O
præstere	O
,	O
allerede	O
på	O
plads	O
tirsdag	O
morgen	O
.	O

Efter	O
at	O
Bjerregaard	B-PER
havde	O
fået	O
udtalt	O
,	O
at	O
sportsjournalister	O
ikke	O
er	O
så	O
gode	O
til	O
at	O
læse	O
fodbold-finanstal	O
,	O
begyndte	O
dagbladet	O
Børsen	B-ORG
at	O
tackle	O
mesterklubben	O
.	O

Men	O
i	O
anden	O
runde	O
af	O
præsidentvalget	O
får	O
han	O
en	O
vigtig	O
rolle	O
,	O
fordi	O
han	O
vil	O
bede	O
sine	O
vælgere	O
om	O
at	O
støtte	O
Iliescu	B-PER
.	O

Den	O
19-årige	O
Frank	B-PER
Olsen	I-PER
fra	O
CIK	B-ORG
demonstrerede	O
ved	O
de	O
sjællandske	O
mesterskaber	O
i	O
Dansborghallen	B-LOC
i	O
Hvidovre	B-LOC
,	O
at	O
han	O
har	O
potentialet	O
til	O
at	O
blive	O
en	O
fremtrædende	O
skikkelse	O
i	O
dansk	O
boksning	O
.	O

Jeg	O
har	O
prøvet	O
at	O
søge	O
en	O
masse	O
jobs	O
,	O
men	O
alle	O
steder	O
har	O
jeg	O
fået	O
svaret	O
"	O
desværre	O
...	O
"	O
,	O
"	O
siger	O
den	O
43-årige	O
Steen	B-PER
Petersen	I-PER
,	O
der	O
har	O
brugte	O
sin	O
ufrivillige	O
ledighed	O
til	O
at	O
hjælpe	O
sin	O
kone	O
,	O
når	O
hendes	O
fire	O
dagplejebørn	O
skulle	O
lege	O
eller	O
på	O
tur	O
.	O

"	O
Skygger	B-MISC
og	I-MISC
tåge	I-MISC
"	O
(	O
"	O
Shadows	B-MISC
and	I-MISC
Fog	I-MISC
"	O
)	O
foregår	O
i	O
1920'rne	O
i	O
en	O
europæisk	O
landsby	O
,	O
som	O
hærges	O
af	O
en	O
mystisk	O
morder	O
.	O

Til	O
det	O
siger	O
bankdirektør	O
Peter	B-PER
Straarup	I-PER
:	O
"	O
Københavns	B-ORG
Amts	I-ORG
antagelser	O
om	O
,	O
at	O
amtet	O
er	O
priviligerede	O
låntagere	O
er	O
helt	O
grundløse	O
.	O
"	O

-	O
Fy	O
for	O
helvede	O
,	O
grinede	O
Bolle	B-PER
,	O
-	O
men	O
hun	O
har	O
fortjent	O
det	O
den	O
bette	O
mærk	O
.	O

Mad	O
og	O
anden	O
hjælp	O
strømmer	O
nu	O
til	O
den	O
bosniske	O
hovedstad	O
Sarajevo	B-LOC
.	O

LONDON	B-LOC

Dansk	B-ORG
Psykologforenings	I-ORG
etiknævn	O
har	O
afgivet	O
erklæring	O
til	O
retten	O
om	O
sagen	O
.	O

Sørøveren	O
Selkirk	B-PER

-	O
Hun	O
havde	O
antagelig	O
sine	O
grunde	O
,	O
Loulou	B-PER
.	O

Han	O
sparkede	O
B1909s	B-ORG
Ole	B-PER
Juel	I-PER
ned	O
som	O
en	O
hævnakt	O
20	O
minutter	O
før	O
tid	O
.	O

"	O
Men	O
de	O
lod	O
tyskerne	O
gøre	O
det	O
beskidte	O
arbejde	O
,	O
"	O
kommenterede	O
en	O
kroatisk	O
embedsmand	O
,	O
da	O
champagnepropperne	O
røg	O
til	O
vejrs	O
og	O
Bonns	B-ORG
særlige	O
udsending	O
,	O
Klaus-Peter	B-PER
Klaiber	I-PER
,	O
udvekslede	O
håndtryk	O
med	O
Kroatiens	B-LOC
præsident	O
Franjo	B-PER
Tudjman	I-PER
.	O

Nu	O
indgår	O
DDR-materiellet	O
i	O
den	O
tyske	O
NATO-hær	O
,	O
og	O
selv	O
om	O
der	O
fortsat	O
er	O
stationeret	O
et	O
stort	O
antal	O
russiske	O
soldater	O
i	O
det	O
tidligere	O
Østtyskland	B-LOC
,	O
så	O
vurderes	O
truslen	O
herfra	O
som	O
værende	O
hypotetisk	O
.	O

"	O
Den	O
bold	O
glemmer	O
jeg	O
ikke	O
lige	O
med	O
det	O
samme	O
,	O
"	O
fastslog	O
Hauth	B-PER
efter	O
stævnet	O
,	O
"	O
men	O
ellers	O
er	O
jeg	O
faktisk	O
godt	O
tilfreds	O
med	O
,	O
at	O
jeg	O
var	O
så	O
nær	O
ved	O
mod	O
Grubba	B-PER
og	O
bagefter	O
også	O
tog	O
sæt	O
fra	O
Appelgren	B-PER
og	O
viste	O
noget	O
af	O
det	O
bedste	O
,	O
jeg	O
kan	O
.	O
"	O

"	O
Vi	O
sender	O
i	O
sæsonen	O
fire	O
fly	O
af	O
sted	O
til	O
Ibiza	B-LOC
om	O
ugen	O
med	O
i	O
alt	O
700-750	O
danskere	O
,	O
og	O
det	O
er	O
klart	O
,	O
at	O
vi	O
ikke	O
kan	O
finde	O
os	O
i	O
,	O
at	O
en	O
af	O
vores	O
gæster	O
er	O
blevet	O
overfaldet	O
af	O
det	O
lokale	O
politi	O
,	O
"	O
siger	O
Jens	B-PER
Veino	I-PER
,	O
direktør	O
,	O
Larsen	B-ORG
Rejser	I-ORG
,	O
efter	O
at	O
17-årige	O
Mark	B-PER
Georgi	I-PER
fra	O
Taastrup	B-LOC
stod	O
frem	O
i	O
B.T.	B-ORG
og	O
fortalte	O
,	O
hvad	O
der	O
sker	O
med	O
de	O
turister	O
,	O
der	O
af	O
en	O
eller	O
anden	O
ubetydelig	O
årsag	O
kommer	O
til	O
at	O
irritere	O
det	O
spanske	O
politi	O
.	O

Søren	B-PER
Sætter-Lassen	I-PER
spiller	O
den	O
lidende	O
Goldberg	B-PER
og	O
i	O
rollerne	O
som	O
skuespillerne	O
i	O
Mr.	B-ORG
Jays	I-ORG
teater	I-ORG
ses	O
Tammi	B-PER
Øst	I-PER
,	O
Kirsten	B-PER
Olesen	I-PER
,	O
Ole	B-PER
West	I-PER
Madsen	I-PER
,	O
Jannie	B-PER
Faurschou	I-PER
,	O
Peter	B-PER
Gilsfort	I-PER
og	O
Ulver	B-PER
Skuli	I-PER
Abildgaard	I-PER
.	O

Som	O
leder	O
af	O
Filmskolen	B-ORG
i	O
Danmark	B-LOC
har	O
har	O
således	O
været	O
med	O
til	O
at	O
udvirke	O
,	O
at	O
instruktøren	O
Gert	B-PER
Fredholm	I-PER
netop	O
nu	O
er	O
på	O
vej	O
til	O
Zimbabwe	B-LOC
for	O
at	O
opbygge	O
en	O
filmuddannelse	O
.	O

Dispositionerne	O
omkring	O
placering	O
af	O
træningslejren	O
i	O
Paris	B-LOC
,	O
valget	O
af	O
middelmådige	O
sparringspartnere	O
op	O
til	O
den	O
første	O
kamp	O
mod	O
AC	B-ORG
Torino	I-ORG
og	O
en	O
farceagtige	O
benyttelse	O
-	O
eller	O
mangel	O
på	O
samme	O
-	O
af	O
lejesvenden	O
Ole	B-PER
Kjær	I-PER
,	O
har	O
unægtelig	O
båret	O
mere	O
præg	O
af	O
amatørisme	O
og	O
discountløsninger	O
,	O
end	O
af	O
målrettet	O
,	O
sportslig	O
professionalisme	O
.	O

I	O
disse	O
byer	O
har	O
der	O
heller	O
ikke	O
været	O
det	O
monopol	O
,	O
som	O
f.eks.	O
Nordisk	B-ORG
Film	I-ORG
har	O
haft	O
i	O
København	B-LOC
.	O

Det	O
er	O
fantastisk	O
,	O
så	O
meget	O
han	O
har	O
overkommet	O
i	O
år	O
:	O
Først	O
trekvart	O
DTM-sæson	B-MISC
hos	O
det	O
private	O
Unitron-team	B-ORG
,	O
hvor	O
han	O
foruden	O
at	O
være	O
kører	O
også	O
skulle	O
"	O
organisere	O
"	O
en	O
masse	O
ting	O
.	O

Allerede	O
tidligt	O
sidste	O
år	O
sagde	O
jeg	O
til	O
Per	B-PER
Henriksen	I-PER
,	O
at	O
jeg	O
gerne	O
ville	O
stoppe	O
med	O
en	O
måneds	O
varsel	O
.	O

Colm	B-PER
Doyle	I-PER
og	O
FN-folk	O
søgte	O
hele	O
mandagen	O
at	O
genetablere	O
en	O
aftale	O
.	O

Og	O
så	O
kan	O
vi	O
trods	O
alt	O
beholde	O
det	O
system	O
,	O
som	O
gør	O
,	O
at	O
der	O
ikke	O
er	O
tiggere	O
og	O
hjemløse	O
på	O
gaderne	O
i	O
det	O
omfang	O
man	O
ser	O
i	O
storbyerne	O
andre	O
steder	O
i	O
EF	B-ORG
og	O
Europa	B-LOC
i	O
det	O
hele	O
taget	O
.	O

De	O
to	O
nævnte	O
bådtyper	O
har	O
været	O
en	O
klar	O
succes	O
i	O
Danmark	B-LOC
i	O
nu	O
over	O
20	O
år	O
.	O

I	O
Danmark	B-LOC
er	O
normen	O
,	O
at	O
der	O
hos	O
producenterne	O
-	O
umiddelbart	O
før	O
slagtningen	O
-	O
går	O
42	O
kg.	O
fjerkræ	O
på	O
hver	O
kvm.	O
.	O

-	O
Ja	O
,	O
og	O
opvarmet	O
pøl	O
og	O
Volvo	B-ORG
.	O

Jenny	B-PER
!	O

Den	O
kvinde	O
,	O
der	O
ligger	O
på	O
hospitalet	O
i	O
Paris	B-LOC
,	O
er	O
ikke	O
din	O
kærlighed	O
værdig	O
.	O

Så	O
dum	O
som	O
dig	O
,	O
er	O
der	O
s'gu'	O
da	O
ingen	O
,	O
der	O
har	O
lov	O
til	O
at	O
være	O
,	O
Einar	B-PER
!	O
